Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"Proceeding to the cruising phase, the mission requires only 2 communication systems to be active for the next 20 hours. One communication system from the fore and one from the aft should remain operational, prioritizing balance and achieving a reliability of 0.9 with a risk score not exceeding 7/18.",Mission,Support,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Just as the mission is approaching its cruising stage, it requires 2 AC plants to be operational within 20 hours; load balancing requirements dictate that at least one (1) AC plant from above and an equal equal amount from the back must remain in operation, and then the best possible combination can be achieved: reliability of 0.9 with not more than 7/18 risk score; when multiple A/C plants are available (such as Euro-5 or Copex), both should be on board, but they must be operated simultaneously.",Mission,Combat,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As INS Vikrant is currently in its operational cycle, thorough condition-based inspections have been conducted on various pumps and gas turbines. Many shock mount reading are close to the warning threshold, which means that it will be sailing within 36 hours for an operational duration of 3 days. These results suggest that replacement of these units is necessary to maintain mission reliability at 0.94 after damage occurred due to high pressure from ground forces.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"At this point, the vessel is set to sail during the yearly maintenance period. The workshop has been given orders within 48 hours of notification to finish up maintenance work and confirm whether the ship is safe to use. To adhere to updated schedules (and therefore comply with new regulations), it is essential that not the workshop's work quality deviate by more than 12%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It is apparent from satellite images that an enemy ship, some 220 miles west of Goa, needs to be intercepted and questioned due to hostile behaviour (like firing missiles). This mission must take place within the next 48 hours. The fleet must dispatch an appropriate vessel within 20 hours with a speed of 24 knots and at least 7 days' endurance (including rations, fuel levels etc.).",Mission,Humanitarian,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"At the annual refit conference scheduled for next year, the command must devise a plan for the reffit of all naval vessels. The shipyard has two active dry docks, which can accommodate up to three ships or submarines at any given time for refits. Meeting minutes (MoM) must be finalized within ten days, with priority given to the vessels; repair workshops must operate fully, maintaining at least 80% manpower during the period before the first refIT begins, and all necessary spares should be delivered within two months before it is possible.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Amidst the annual maintenance period, orders have been issued for the ship to sail. Maintenance routines for various equipment were underway at the time. The workshop has been tasked with completing the maintenance tasks and ensuring the ship's seaworthiness within 48 hours of notice. Adhering to the newly introduced timelines requires that the quality of work performed by the workshop maintains a deviation of no more than 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As the ship is in transit, INS Chennai has conducted comprehensive condition-based inspections of shock mounts for multiple pumps and gas turbines. Some readings are approaching the warning threshold, while another report shows that it may take more than 5 days to reach full performance. The ship will sail within 54 hours and for an operational duration of 5 Days. Replacement of these shock mountings is necessary to maintain mission reliability at 0.89.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"While in operation, INS Vikrant has carried out condition-based inspections of shock mounts for various pumps and gas turbines. Some shock mounting readings are approaching the warning threshold. The ship is scheduled to depart within 36 hours with an operational duration of 10 days. To maintain mission reliability at 0.92, these shock mounted units must be replaced.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"A test mission requires assessment of ship INS ADITYA's gun with target reliability of 0.94, Range (15 km), consistency and Fire-Prezence (PS) parameters like OR&FS, System Calibration (SC), while the instrument'S status can be determined using parameters such as Operational Environment (OE) and Crew Readiness (CR), which is less than 10/25 and not higher than 5 min.",Mission,Humanitarian,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"It has now sailed while regular maintenance routines for all types of equipment were in progress for this year’s annual maintenance period, with the ship already sailing within 48 hours of notice.The workshop has been given responsibility to complete these maintenance assignments and make it sea-worthy by at least 2 weeks after its scheduled delivery date; otherwise, the new timelines would mean that work must not exceed 10% quality level in order to be on time.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered to sail in time for the annual maintenance period. Within 36 hours of delivery, the ship has received instructions to complete maintenance tasks and ensure the vessel is seaworthy within that timeframe. In order to comply with these new timelines, however, work quality must not exceed 12% deviation from workshop standards or more.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"To proceed with the cruising phase, there must be 2 medical facilities available for the next 20 hours. One medical facility from the bow and one fromthe stern should remain active, prioritize balance to achieve a reliability of 0.9 and achieving n=7/18 on any risk score.",Mission,Sortie,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The vessel is scheduled to depart during the annual maintenance period, during which various equipment was being used to maintain the ship. The workshop has been instructed to complete the maintenance work and make the boat seaworthy within 48 hours of notification. To adhere to the new timelines, the workshop's work must not vary by more than 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"There is an enemy vessel visible just 160 miles south of the town of Diu which has been detected for surveillance and interrogation. If there is any hostile activity, they will be engaged in a SSM (suspiciously submerged missile machine) as this mission is expected to take around 45 hours with the ship deployed within 10 hours so that the chosen vessel should maintain 'a speed on 23 knots' And it must have at least 9 days (including provisions/fuel/desalination) of continuous operation including advanced communication systems relieving highly enhanced real time-based monitoring system beings",Mission,Support,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"After announcing plans for the refit of vessels and submarines, which must be scheduled at an annual conference, it is recommended that the fleet use two fully functional dry docking stations in the yard, with no more than three ships or submarine per day. The MoM should prioritize ship/submarine within ten days; the repair workshop during this period must have been operational and available with over 80% manpower strength, while spare parts may need to arrive up to two months ahead of the plan's unveiling date as part thereof.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet is preparing for the annual refit of its ships and submarines. Limited by two dry docks, simultaneous refits are capped at three vessels. MoMs will be promptly issued to prioritize vessels, while repair workshops must retain a minimum of 80% manpower during refits. Procurement and delivery of spare parts for equipment overhauls are expected two months prior to the refit commencement.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To determine the effectiveness of its A-190 naval gun, evaluate the mission of Ship INS Talwar using metrics such as maximum range (22 km), firing rate, and accuracy. The evaluation process considers parameters like operating status: Readiness Status (RS), Accuracy Rate (AR), and Operational Effectiveness (OE). The assessment also requires a mission risk score of 12/25 to maintain an overall failure rating by aircraft with Adverse Weather Impact (AWI) and Logistic Support Ability (LSA).",Mission,Sortie,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"To determine the mission, it is necessary to evaluate the 40 mm naval gun on Ship INS Tarangini. The reliability target is 0.91 and includes important factors such as range (12 km), accuracy of aim, and firing consistency. Parameters include Operational Capacity (OC), Calibration Accuracy (CA), and Fire Control Efficiency (FCE). The mission risk score must not exceed 10/25, determined by the parameters - Operationional Risk (OR) and Supply Chain Stability (SCS).",Mission,Exercise,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"The objective is to stop and question an enemy vessel situated 200 miles south of Haldia, with the possibility of using anti-aircraft systems if possible. The mission must take at least 40 hours to complete, and a suitable ship should be sent out within 12 hours. This ensures that the chosen ship will travel at ten knots and have an endurance of 7 days (including provisions, fuel), weather conditions likely to make the task more difficult.",Mission,Fleet,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"At present, INS Chennai is in operation and has been conducting condition-based inspections of shock mount replacement systems for several pumps including the gas turbine. However, some readings indicate that these devices are approaching the warning threshold. The ship is expected to depart within 20 hours and will operate for 12 days, and replacing these systems is necessary maintain mission reliability at 0.94.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"As the ship is in its operational phase, INS Viraat has carried out comprehensive condition-based inspections of shock mounts for multiple pumps and gas turbines. However, many readings are dangerously close to reaching the warning threshold. The ship will sail within 24 hours and for an operational duration (about 7 days). To maintain mission reliability at 0.91, it is necessary to replace these shock mountings as early as possible.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"The mission requires the intercept and interrogation of an enemy vessel located 200 miles south of Haldia, along with possible use of anti-aircraft systems if aircraft are present. The task must be completed within 40 hours, and a suitable ship should be sent out within 12 hours. This means that the chosen vessel should travel at ten knots and have an endurance of 7 days (including provisions, fuel, water desalination), while weather predictions suggest potential rough sea conditions to complicate the execution of the mission.",Mission,Combat,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"INS Mumbai, amidst her operational cycle, has undergone comprehensive condition-based inspections of shock mounts for various pumps and gas turbines. Several shock mount readings are approaching the warning threshold at an alarming rate. The ship is scheduled to sail within 30 hours and for an operational duration of 9 days. Replacing these shock mounts is essential to maintain mission reliability at 0.88.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"For the stated mission, ship INS Kolkata will have its reliability target set at 0.92 and an evaluation of its 127 mm naval gun including maximum range (25 km), consistency and accuracy. Gun status will be determined by parameters such as GBW, THA, and FRC, with a risk score below 12/25 after the risk is checked using Weather Conditions (WC) and ASS.",Mission,Support,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"In the midst of her operational cycle, INS Mumbai has conducted extensive condition-based inspections of shock mounts for various pumps and gas turbine systems. Some shock mounting values are approaching the warning threshold at an alarming rate. The ship is expected to sail within 30 hours and will operate for 9 days. To maintain mission reliability at 0.88, these shockmount replacements must be replaced as soon as possible.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"A vessel detected 190 miles west of Kandla has been detected, and it will demand urgent interception/interrogation (potential mine countermeasures; MCM may be deployed in the event of underwater mines) as the mission is scheduled to take 60 hours with deployment of an appropriate ship within 16 hours. The vessel must maintain a speed of 22 knots and must have at least 10 days endurance (including provisions, fuel, etc.) Collaborate with nearby coast guard units for optimal cooperation.",Mission,Humanitarian,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Load balancing mandates the installation of only 2 auxiliary power units (APUs) during the next 20 hours of the mission, with one APU from the fore and another de-aft required to be operational, emphasizing equilibrium and achieving a reliability level of 90.9 with at least 7/18 risk score.",Mission,Fleet,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Each year, a ship has been ordered to sail during the annual maintenance period, which includes performing routine maintenance on all types of equipment. The workshop has also been given responsibility to complete these maintenance assignments and ensure that the ship is seaworthy within 48 hours after notification; in order to comply with new timelines, quality of work performed by workshops must not exceed 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"INS Shivalik, during her operational cycle, has carried out condition-based inspections of shock mounts for various pumps and gas turbines. Several shock mount readings are approaching the warning threshold. The ship is slated to sail within 60 hours and for an operational duration of 4 days. Replacement of these shock mounts is imperative to maintain mission reliability at 0.87.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"It is planned that the fleet will have two dry docks available for ships and submarines, but only three can be refitted at once. MoMs will be issued within a week to give priority to the vessels. It has been also recommended by some sources that repair workshops should retain more than 80% of their manpower during refits, and that spare parts for equipment overhaul should be obtained two months before the reffitting process starts.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This year's annual ""reffit"" conference requires that the command develop plans to refit an entire fleet of naval vessels; there are two dedicated dry docks at the site which, in case of a capacity problem, hold up three submarines or ships simultaneously for maintenance; meeting minutes (MoS) must be finalised within whirlpools and need to be issued within one week with all repair workshops being fully operational including maintaining at least 80% manpower during this time frame; all necessary spares should be delivered by 2 months before.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The mission moves to the cruising stage, and only 2 anti-submarine warfare (ASW) suites are necessary to be activated within the next 20 hours to detect and counter submarine threats. This requires activation of one suite from the fore and another fromthe aft in order to provide complete coverage and achieve 0.9 reliability at 0.7/100 with whichever risk score is considered less than 7/18.",Mission,Combat,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"A minimum of 2 replenishment-at-sea (RAS) systems are required to support refueling and reassupply operations during the next 20 hours of the mission, with one system being deployed from the forward and another deactivated from both sides. To ensure logistics support, a reliability rating of 91.4 is maintained, while the risk score is below 7/18 for ships that leave the carrier dock will be considered under 7/16.",Mission,Sortie,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the cruising phase of the mission, load balancing necesses only 2 auxiliary power units (APUs) to be operational for approximately 20 hours to supply onboard power. One APU from the fore and one from each side should operate at maximum capacity, emphasizing equilibrium and achieving a reliability level of 0.9 with no risk score above 7/18.",Mission,Humanitarian,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to maintain maneuverability, it is necessary to have only 2 propulsion systems in operation for the next 20 hours of the cruising phase. To achieve a reliability rating of 0.9 and avoiding lowering to 0 or less, one must activate one propelled system from the bow and another fromthe stern; this would require an operating safety test within range of 7/18.",Mission,Fleet,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For this reason, all vessels need to be refitted and arranged for by the command (see annual refits conference). Undertaking the yard must provide an MoM within a week, outlining the reffit plan and making sure that all repair workshops are fully staffed with at least 80 per cent manpower during each operation. Spares für equipment overhauling should arrive two months before the first refIT starts.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"An enemy ship located 220 miles south of Rameswaram is being monitored and questioned, necessant surveillance and reconnaissance using unmanned aerial vehicles (UAVs). The mission must be completed within 70 hours with a suitable ship deployed in the next 20 hours. The vessel must maintain an operational endurance of 10 days (including provisions, fuel, und desalination) and be able to operate for 5 days even though there may be maritime traffic involved.",Mission,Sortie,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The condition-based inspections of shock mounts for pumps and gas turbines have been conducted at INS Delhi during its operational period. Multiple readings indicate that the ship is approaching the warning threshold, and it is expected to embark in 38 hours for an operational duration of 7 days; therefore, all components must be replaced to maintain mission reliability at 0.92.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"A schedule for ships and submarines' refit must be prepared ahead of the annual conference on how to operate them, with at least two working dry dock where they may carry up to three vessels each time; MoM should focus on which vessel is scheduled to undergo a refits at any time (one week usually means one) The repair workshops need over 80%manpower strength needed during the reffit and all parts must arrive at either in time for the commencement or delivery by appointment (two months). Spares required for overhaul are to be delivered two months prior.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The ship has been directed to sail during the annual maintenance period, amidst ongoing maintenance routines for various equipment. The workshop has been instructed to complete the maintenance tasks and ensure the ship's seaworthiness within 48 hours of notice. Adhering to the newly established timelines requires that the quality of work performed by the workshop does not deviate by more than 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It is necessary to evaluate the performance of Ship INS Betwa's 100-mm naval guns. The reliability target is 0.92, and important criteria include range (20 km), accuracy, rate of fire, operational status, (OR), Firing Precision (FP), and Maintenance Schedule Compliance(MSC). The acceptable risk score for the mission is up to 10/25, using parameters - Equipment Wear (EW) and Tactical Readiness; otherwise it must have a failure rating of >30%.",Mission,Exercise,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"Target: Ship INS Satpura for an evaluation of gun performance (specifically the effectiveness of its optionally designed machinegun, an AK-630), with a reliability target of only 0.96 while considering range (4 km) as well As precision when necessary to ensure firing order depth and accuracy in terms of maintaining system status The risk score for this mission must remain below 12/25 using parameters - Environmental Impact (EI) and Equipment Condition (EC).",Mission,Exercise,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"Following an announcement at the upcoming annual refit conference, it is recommended that fleet vessels and submarines present in command be scheduled to depart from the yard. The plan neceses the availability of two operational dry docks, with no more than three ships or submarine per day; the MoM should prioritize ship/submarine within one week, and their repair workshop must be fully operational by now and have more manpower strength than 90%. Spares required for equipment overhaul may arrive before the start of the refits plan.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"By this time, load balancer (about 20 hr) is required: load balancing should be carried out with only 2 sonar systems remaining during the next 20 hours; one from the bow and another from its back to maintain their reliability below 7/18 while maintaining a risk score below that of flight.",Mission,Support,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Condition-based inspections have been carried out on various pumps and gas turbine shock mounts at INS Delhi during its operational period. The ship is expected to embark in less than 38 hours for an operational duration of 7 days, and the condition of these readings are rapidly approaching the warning threshold. To maintain mission reliability at 0.92, replacement of those shock mountings is necessary.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"From satellite data, it has been discovered that an enemy vessel is situated 170 miles northwest of Mangalore. Interception and questioning are necessary, and the potential use of decoy systems if the ship employs countermeasures. The mission must be completed within 55 hours, with deployment of a suitable ship in the next 14 hours. It should maintain cruising speed of 26 knots and have an endurance of at least 9 days (provisions, fuel, desalination) Enhanced radar and sonar systems will be required for detection.",Mission,Exercise,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"For refit purposes, the fleet will plan when ships and submarines are brought in for a conference called annual Refit. The yard has two active dry docks, but no more than three vessels can be refited at one time; the MoM should be prepared and published within euphorbia (the shipwreck) once every seven days: specifically prioritized by vessels—reparation workshops must have been fully functional with over 80% manpower during refits, as well as provisions for overhauls taking place two months before the start of the refiff period.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The mission will proceed to the cruising phase, where there will be only 2 communication systems in operation for the next 20 hours. One communication system from the fore and one fromthe aft should remain active, with balance as their top priorities; the reliability of this mission must be 0.9, and its risk score should not exceed 7/18.",Mission,Humanitarian,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The ship has been instructed to sail during the annual maintenance period, amidst ongoing equipment maintenance. The workshop has also been directed to complete the maintenance tasks and ensure the ship is seaworthy within 48 hours of notification. Following the newly established timelines requires that the quality of work performed by the workshop does not vary by more than 10%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"To proceed with the cruising phase, all that is required is 2 air conditioning plants to be operational for the next 20 hours. One plant from the fore and one fromthe aft should remain active, balancing their loads so that they are as reliable as possible with 0.9 risk score not exceeding 7/18.",Mission,Humanitarian,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During her shift to duty, INS Kochi has carried out thorough condition-based inspections of shock mounts for pumps and gas turbines. Some shock mounting readings are steadily approaching the warning threshold. The ship is set to sail in 39 hours and for an operational duration of 10 days. These shockmounts require replacement to maintain mission reliability at 0.94.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"Satellite images indicate that an enemy vessel is situated around 220 miles to the west of Goa. The objective is set to intercept and interrogate it, with hostile behavior potentially requiring the use of SSMs. This mission must be completed within 48 hours, and the fleet must deploy an appropriate vessel within 20 hours. Each ship should have an endurance of 7 days and a speed of 24 knots, including provisions for food, fuel, or desalination systems.",Mission,Combat,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"At the beginning of this phase in cruising, 2 power generators are required to run for 20 hours; according to load distribution principles, 1 power supply from the fore and one supplied by each side should remain active; the best combination is selected to meet a reliability of 0.9, kept below 7/18 with risk score higher than 7/16 when more or less power is available, but must be operated at equal operational times. Multiple suitable power supplies are used here priority is given to balance maintenance as multiple operations are executed.",Mission,Fleet,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During her shift to duty, INS Chennai has carried out comprehensive condition-based inspections of shock mounts for multiple pumps and gas turbines. Some shock mounting reading is almost at the threshold of exceeding the warning limit. The ship is expected to sail within 54 hours and will remain in service for 5 days. Replacement of these shock mounted units is necessary to maintain mission reliability at 0.89.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"An enemy vessel is captured on satellite imagery, situated 170 miles southeast of Kanyakumari. Interception and interrogation may involve SSM engagement if hostile action is detected. The mission must be completed within 40 hours, with an additional suitable ship sent out in the next 12 hours. It should have an endurance of at least 7 days (including rations), fuel, and desalination, all in support aircraft.",Mission,Humanitarian,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Reconnaissance data indicates an adversary ship 190 miles west of Kandla. Immediate interception and interrogation are needed, potentially requiring the deployment of mine countermeasures (MCM) if underwater mines are suspected. This mission has a 60-hour window, necessitating the deployment of a suitable ship within the next 16 hours. The vessel must maintain a speed of 22 knots and an endurance of at least 10 days (including provisions, fuel, and desalination). Collaboration with nearby coast guard units is advisable.",Mission,Exercise,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"For example, it has been ordered to set sail at some point during the annual maintenance phase and the ship must now be sailing.’ The workshop has also been asked “to speed up maintenance operations and within 48 hours of notification confirm that she is seaworthy. ‘As per revision in the schedule”, the workshop work quality had to not vary by more than 8% to meet these revised deadlines but they were still required to do so.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As we move into the cruising phase, it only takes 2 air conditioning plants to keep the aircraft running for the next 20 hours. One plant should remain in use from the fore while another should stay in the ground, taking into account load balancing procedures to ensure a reliability of 0.9 and avoiding 7/18 risk score.",Mission,Fleet,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Ship INS Talwar requires evaluation for its mission, focusing on the performance of its A-190 naval gun. The reliability target is 0.94. Important criteria are maximum range (22 km), firing rate, and accuracy. The gun’s operating status can be assessed using parameters - Readiness Status (RS), Accuracy Rate (AR), and Operational Effectiveness (OE). The mission risk score must stay below 12/25, using parameters - Adverse Weather Impact (AWI) and Logistic Support Availability (LSA).",Mission,Humanitarian,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
The ship has been ordered to sail during ongoing annual maintenance. The workshop must complete maintenance tasks within 48 hours of notice to ensure the ship's seaworthiness. It is imperative to limit deviations in work quality to 10% to adhere to the new timelines.,Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"A satellite has located an enemy vessel at 170 miles northwest of the Andaman Islands. Interception and interrogation are essential, and hostile actions may warrant the use of SSMs. This mission must be completed within 50 hours or a suitable ship must arrive in the next 16 hours. The ship should have an endurance of no more than 8 days and able to handle tasks such as provisions, fuel, desalination systems.",Mission,Exercise,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"This means that the fleet must plan ahead for a scheduled refit of ships and submarines, which includes scheduling two active dry dock facilities capable of accommodating up to three vessels at one time; being available so that MoM may be priority release within – typically within seven days; needing repair workshops that are fully functional with over 80% manpower during duration; arriving of spare parts for overhauled equipment by two months before the reffit.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
