Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"The command has the responsibility of scheduling the refit of ships and submarines for the annual conference, which will have two operational dry docks. This means that no more than three vessels can be refits simultaneously; all MoM are to be pushed into priority with at least 80 per cent manpower during the period refitting and ensure that repair workshops are fully functional with (at minimum) one-hourly Manpower input, and that spare parts arrive two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For this year's annual refit conference, the command must plan for ships and submarines to be re-fit (the three vessels are not permitted at present) with two active dry docks where MoM will be given priority generally within a week while all repair workshops are fully functional with at least 80 per cent manpower. Spares needed for overhaul should arrive two months before the refits begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference is just around the corner, so it's time for command to plan a reffit of both ships and submarines. With two active dry docks, only three vessels can be refited at once. MoM are supposed to be first and released within ten days. Make sure that repair workshops are fully functional with at least 80% manpower during the refits. Spares needed for overhaul should arrive two months before the process starts.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"It is expected that the command will schedule a refit of ships and submarines for its annual conference, which includes at least 20% manpower required during the process. The use of two active dry docks ensured that no more than three vessels could be refited simultaneously. MoM should be given priority over the reffit with 80% or more Manpower being fully functional during this period. Spares needed for overhaul should arrive two months before the project starts.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Refitting of ships and submarines is to be scheduled by command, as it will be held at the annual refit conference next month. With two active dry docks, no more than three vessels may occupy the same area during the refits; MoM are expected to proceed with priority within a week; ensure that repair workshops are fully operational with at least 80% manpower during this period; and arrive in stock after 2 months for required parts.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The command must devise a refit plan for all naval vessels during the annual refits conference next month. The shipyard has two active dry docks, which can accommodate up to three ships or submarines at any given time for reffitting. Meeting minutes (MoM) must be finalized within ten days, prioritizing the vessels. Repair workshops must operate fully, maintaining at least 80% manpower during this period. All necessary spares should be delivered two months before the refIT begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual refit conference scheduled for next year, the command must devise a plan for the reffit of all naval vessels. The shipyard has two active dry docks, which can accommodate up to three ships or submarines at any given time for refits. Meeting minutes (MoM) must be finalized within ten days, with priority given to the vessels; repair workshops must operate fully, maintaining at least 80% manpower during the period before the first refIT begins, and all necessary spares should be delivered within two months before it is possible.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference is when the command must plan for the reffit of all naval vessels. The shipyard has two active dry docks, which can accommodate up to three ships or submarines at any given time for refits. Meeting minutes (MoS) must be finalized within a week, prioritizing the vessels; repair workshops must remain open and maintain at least 80% manpower during the period before each event. All necessary spares should be delivered two months before the start of every refIT.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference next week, the command must devise a plan for the reffit of all naval vessels. The shipyard has two active dry docks, with allowing the maximum number of ships or submariners to be used at any given time for refits. Meeting minutes (MoM) must be finalized within ten days, prioritizing the vessels; repair workshops must remain open, maintaining at least 80% manpower during this period, and all necessary spares should be delivered two months before the start of ref fitting.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During this year’s annual ""refit"" conference, the command must devise a plan for the refit of all naval vessels. The shipyard has two active dry dock that can accommodate three ships or submarines at any given time for refits. Meeting minutes (MoM) must be finalised within one week, prioritizing the vessels; repair workshops must remain open and maintain at least 80% manpower during the duration of reffitting, with all necessary spares to be delivered in advance. Two months before the start period is required by the deadline.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"A plan for the refit of all naval vessels must be prepared at the annual conference, which includes a deadline. The shipyard has two active dry docks, with space to accommodate up to three ships or submarines for reffitting. Meeting minutes (MoS) must have been finalized within ten days, prioritizing the vessels. Repair workshops must operate fully, maintaining at least 80% manpower during the entire refits period. All necessary spares should be delivered two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the next year's annual refit conference (an annual event), this will also require command development work to develop a plan for the reffit of all naval vessels: The shipyard has two active dry dock which can accommodate up to 3 ships or submarines at whim for refits; final meeting minutes (MoM) must be prepared within 1 week, prioritising the vessels; repair workshops must maintain at least 80% manpower during the period when the process starts and all necessary spares should be delivered by 2 months before commencing the first.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"It is imperative that the command devises a refit plan for all naval vessels, which will be discussed at the annual reffit conference next month. The shipyard has two active dry docks, with allowing the maximum number of ships or submarines to be refits simultaneously. Meeting minutes (MoM) must be finalized within ten days, prioritizing the vessels. Repair workshops must operate fully, maintaining at least 80% manpower during the refIT period. All necessary spare parts should arrive two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This year's annual ""reffit"" conference requires that the command develop plans to refit an entire fleet of naval vessels; there are two dedicated dry docks at the site which, in case of a capacity problem, hold up three submarines or ships simultaneously for maintenance; meeting minutes (MoS) must be finalised within whirlpools and need to be issued within one week with all repair workshops being fully operational including maintaining at least 80% manpower during this time frame; all necessary spares should be delivered by 2 months before.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"When holding the yearly refit meeting next month, it is imperative that command develop plans to allow all naval vessels to be refits and ensure adequate space availability. The shipyard has two active dry docks, which can accommodate up to three submarines or ships at any given time for reffitting. Meeting minutes (MoM) must be finalized within a week, prioritizing the vessels. Repair workshops must operate fully, maintaining at least 80% manpower during the refIT period. All required spare parts should arrive two months before start of ref fitting.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Fleet preparations are underway, leading up to the annual refit conference, where they will determine the appropriate schedule for ships and submarines in command. The shipyard has two active dry docks, which means that only three vessels can be engaged in any one time. During this period, the MoM should be released with priority over the rest of the year within a week; however, during the reffit, repair workshops must operate at over 80% manpower capacity, and parts needed for overhauls must be available two months before the scheduled schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual refit conference, the fleet will be preparing the schedule for ships and submarines in the command. The shipyard has two active dry docks, which means that only three vessels can be engaged in any one process at any given time. It is recommended that the MoM is released within a week and that repair workshops operate effectively at over 80% manpower capacity during the reffit period; Spares required for overhauls must be available two months ahead of the scheduled schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet is preparing for the annual refit conference, which will set the schedule for ships and submarines in command.The shipyard has two active dry docks; so that reffit operations can only be carried out at three vessels at a time; the MoM should be given priority and released within 80% of the week; during the refits, repair workshops must operate at over 85% manpower capacity with spare parts available two months before the scheduled schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, preparations are being made for when ships and submarines in the fleet will be scheduled to return. The shipyard has two active dry docks, which means that only three vessels can be engaged in any one period during reffitting; MoM should be given priority and released within a week with over 80% of manpower required during such refueling (refit), and parts needed for overhauls must be available at least two months before the schedule is published.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Preparation is underway for the fleet for its yearly refit conference, where they will determine how much time is left available for ships and submarines in the command. The shipyard has two active dry docks, which means that only three vessels can be engaged in any one process at any given time; an MoM should first be released within a week while refits occur, and repair workshops must operate at over 80% manpower capacity during this period, with supplies required up to 2 months in advance of the scheduled schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The refit conference is being prepared for the fleet, which will determine the schedule for ships and submarines in the command. The shipyard has two operational dry dock facilities, resulting in a maximum of three vessels at any given time. When necessary, the MoM should be released within ten days. Reffit operations must involve working at over 80% manpower capacity during the refits, and spare parts need to be ordered at least two months before the scheduled schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Ahead of the annual refit conference, which will determine the schedule for ships and submarines in command, is the fleet preparing its own schedule with two active dry docks at the shipyard so that reffit operations can only take place three times a day (one week should be dedicated to MoM)and over 80% of manpower required during the refits and all parts of vehicles must be fitted and ready on time. Spares needed for overhauls must arrive at least two months before the scheduled schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"While all vessels prepare for the annual refit conference (which includes a full review of Navy activities), they plan to also set out what day and week the refits schedule for ships and submarines in the command would use. The shipyard has two working dry dock which means it can only accommodate 3 at any given time: when the MoM is due to arrive, it should be priority over the fleet during the process; repair workshops must operate at over 80% manpower capacity during reffitting and Spares required for overhauls must be available 2 months ahead.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"As the fleet gets ready to present its schedule for ships and submarines in readiness, they are also planning a refit conference on their annual dockage schedule. The shipyard has two active dry docks, meaning only three vessels can be engaged in any one time period (the Ministry of Defence should release an MoM first every seven days) and during this reffit must all repair workshops operate at over 80% manpower capacity within that duration; parts required by customers for overhauls to be made available two months early on from the refits schedule with spare parts such as parts needed for repairs.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Refreshments are being prepared by the fleet for next year’s annual refit conference which will outline its schedule for ships and submarines in command, with facilities at the shipyard including two active dry dock where refits can be completed (two MoM should release within a week each)and over 80 per cent of manpower must be on hand either side for three vessels at any given time.Refit operations require not only spare parts to have been built but also required as part of an approved schedule that would allow for overhauls to take place one month before the scheduled replacements taking into the larger size of the",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The command must plan the refit of all vessels for the annual conference, and the yard's two operational dry docks can accommodate three ships or submarines at a time. An MoM must be issued within ten days, outlining the main reffit plan and ensuring that repair workshops have at least 80% manpower on site during operation. Spares for equipment overhauls should arrive two months before the first refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For the annual refit conference, the command must plan for the immediate and complete reffit of all vessels; facilities in the yard's two operational dry docks may accommodate three ships or submarines at a time; an ""absolute"" (MoM) should be issued within – one week, outlining the topmost refits plan: ensure that repair workshops are fully staffed with at least 80% manpower during operation; provide spare parts for equipment overhauls to arrive two months before the refIT starts.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, the command must plan for the reffit of all vessels. The yard's two operational dry docks can accommodate three ships or submarines at a time. An official MoM must be issued within ten days, outlining the main refits plan. Ensure that repair workshops are fully staffed with at least 80% manpower during refites. Spares for equipment overhauls should arrive two months before the first refIT begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference demands that the command plan in order to conduct the reffit of all vessels. The yard's two operational dry docks can accommodate three ships or submarines at a time. An official MoM must be issued within ten days, outlining the main refits plan. Ensure that repair workshops are fully staffed with at least 80% manpower during refites. Spares for equipment overhauls should arrive two months before the first refIT begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This should be done at the annual refit conference, so that all vessels are organised for the next year’s work.’ The yard has two active dry docks which can hold up to three ships or submarines at one time: ‘A brief MoM must be issued within a week, outlining the main reffit plan; ensure that repair workshops have at least 80 per cent manpower and fully staffed with reparation equipment and overhauling is carried out and allowance of parts required by aircraft two months before the start of the refits process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Refit of all vessels to be arranged (for at least the annual ""final"" conference) By this time, it also means that each year the command needs to maintain: ""The yard has two operational dry docks which can accommodate three ships or submarines at a time; an MoM must be issued within one week, setting out clearly the priorityient(ie, hourly) refit plan"", It is important for repair workshops to have full staff on site with at most 80% manpower during operations and provision of equipment overhauls should follow.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To plan for the annual refit conference, the command must arrange for all vessels to be refited. The yard's two active dry docks can accommodate three ships or submarines at a time. An official MoM must be issued within ten days, outlining the main reffitting plan. Ensure that repair workshops have enough manpower to handle repairs on premise, and provide supplies two months before the start of refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Each vessel's refit must be scheduled by the command for use during the annual refits conference; however, the yard has enough space in its two operational dry docks to handle three ships or submarines at a time. An MoM should be issued within one week, outlining the reffitting plan and including all personnel who will be responsible for managing the repairs. It is recommended that repair workshops are fully equipped with at least 80% manpower and provided with spare parts until two months before the first attempt of refitting begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"All vessels need to be refitted by the command as per their annual conference. The yard's two active dry dock facilities can accommodate three ships or submarine simultaneously. An official MoM must be issued within a week, outlining the topmost reffit plan. Ensure that repair workshops are fully staffed with at least 80% manpower during refits operations. Spares for equipment overhauls should arrive two months before the start of the refIT process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For this reason, all vessels need to be refitted and arranged for by the command (see annual refits conference). Undertaking the yard must provide an MoM within a week, outlining the reffit plan and making sure that all repair workshops are fully staffed with at least 80 per cent manpower during each operation. Spares für equipment overhauling should arrive two months before the first refIT starts.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"In preparation for the annual refit conference, the command must schedule the refitting of ships and submarines. The yard has two dry docks available, with a cap of three vessels for reffitting at synchronisation (MoM) which should be completed and prioritized within 1/14 weeks. Repair workshops must be fully operational with more than 80% manpower during refits periods. Spare parts need to be delivered two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The command must plan the refit of ships and submarines in advance of the annual conference on refits. The yard has two dry docks, which allow a maximum of three vessels for reffitting at once. MoM should be completed and prioritized within ten days. Repair workshops must be fully operational with more than 80% manpower during refIT periods. Spare parts need to be delivered two months before the start of each refită.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Preparing for the annual refit conference, the command must schedule the reffitting of ships and submarines: there are two dry dock facilities in the yard, with a cap of three vessels at refueling time; MoM should be completed and prioritized within 3/9 days; repair workshops must be fully operational with more than 80% manpower during refits; and supplies of spare parts must arrive two months before the start of the refurbishment.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For the annual refit conference, the command must plan the reffitting of ships and submarines; there should be two dry docks in the yard with an ability to carry up to three vessels at a time; MoM ought to be completed within 1/9 weeks; repair workshops should therefore have over 80% manpower and need to deliver spares for overhauls 2 months before the start date of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To prepare for the yearly refit conference, it is necessary for command to schedule the reffit of ships and submarines. The yard has two dry docks available, with a maximum of three vessels for refits at ten. MoM should be completed and prioritized within thir days. Repair workshops must be fully operational with more than 80% manpower during refIT periods. Spare parts need to be delivered two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Preparation for an annual ""refit"" conference, the command schedules a refit of ships and submarines; there are at least two dry docks in the yard with no more than three vessels available for reffitting at varying times; MoM should be completed within seven days or so, and repair workshops must be fully operational with over 80 percent (must-hour) men and women (4MW) plus 2 months’ time, (2€) spares need to be delivered by the two months before the start of the refits).",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"When ships and submarines are scheduled to be refitted (in preparation for the annual conference called ""reffit""), this is done by command; there must be two dry docks in the yard with a cap of three vessels for refits at one time: MoM should have been completed and prioritized within 1/30th of week; repair workshops needing over 80% manpower and more: necessary spares for overhauls must also be delivered two months before start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The refit of ships and submarines must be scheduled by the command in advance. Two dry docking stations are present in the yard, with a cap of three vessels for reffitting at synchronization. MoM should be completed and prioritized within ten days. Repair workshops must operate fully with over 80% manpower during refits, and supplies of spare parts must arrive two months before the start of the refIT.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Prior to the annual refit conference, the command must plan the reffitting of ships and submarines. This requires having two dry dock facilities in the yard, with a cap of three vessels for refits at any given time. MoM should be finished quickly within ten days, and repair workshops must be fully operational with over 80% manpower during refIT periods. Spare parts need to be delivered two months before the start of the overhaul process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Refitting ships and submarines requires scheduling by the command before their annual refit conference. The yard has two dry dock facilities, with a cap of three vessels for each at reit. MoM should be completed and prioritized within one week; repair workshops must operate with more than 80 percent manpower during refits, and supplies to enable overhauls must be delivered two months in advance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference is being planned by the fleet to plan the reffit of naval vessels. The shipyard has two dry docks in operation, allowing no more than three ships or submarines to undergo refitting at the same time. MoM must be prioritized and completed within a week. It is imperative that repair workshops operate with at least 80% manpower during the process. Spares needed for equipment overhauls should be purchased two months before the first refits start.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet is arranging the annual refit conference for naval vessels. The shipyard has two dry docks in operation, which means that no more than three ships or submarines can undergo reffit at once. MoM must be prioritized and completed within a week. It is important to ensure that repair workshops operate with at least 80% manpower during the refits. Spares needed for equipment overhaulings should be purchased two months before the process begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The refit of naval vessels is being planned for by the fleet at its annual reffit conference. There are two dry docks in the shipyard, which means that no more than three ships or submarines can be refited simultaneously. MoM must be prioritized and completed within a week. It is important to ensure queuing up repair workshops with at least 80% manpower during the refits, and suppliers should procure spare parts for equipment overhauls before the process begins one week after the kick-off.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Annually, the fleet plans to plan naval vessel refit and has organised a conference on this topic: ""The shipyard operates two dry docks so no more than 3 ships or submarines can be put through to the pump at any given time""; MoM must be priority over all work and completed within 7 days should ensure that repair workshops are running smoothly with 80 per cent (or more) of manpower during the refits and it is recommended that they purchase spare parts for overhauls to be carried out two months ahead of the start of works.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This is why, the fleet plans to plan this year’s annual conference on naval reffitting, with a total of six scheduled events. The shipyard has two dry docks in operation so no more than three ships or submarines can be refitted at any given time. MoM must be priority and finalised within 7 working days; ensure that repair workshops operate with at least 80% manpower during the refits and buy parts from suppliers for overhauling purposes. Spare amounts needed for equipment overhauls should be bought two months before the first round of around one month.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Fleet planning for naval vessel refit involves organising annual conference for this purpose with two dry docks in place, so no more than 3 ships (or submarines) can be refited at the same time. MoM must be priority over all scheduled work and completed within a week, while repair workshops should operate during the reffit with at least 80% manpower; it is recommended to buy parts for overhauling equipment from abroad 2 months before any refits start.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To plan the refit of naval vessels, a conference is being held by the fleet. The shipyard has two dry docks in operation, which means that only three ships or submarines can undergo reffit at any given time. MoM must be prioritized and completed within 80% manpower during the process. It is recommended to ensure that repair workshops operate with at least 85% man power during this refits, especially when spare parts are acquired two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual conference for naval vessel preparations, the fleet is preparing to go ahead with the refit. The shipyard has two dry dock facilities; therefore it is possible to have at least three ships or submarines in the yard at any given time and not more than three at one time: When MoM must be priority work must end within a week as should all repair workshops operate with at most 80 per cent manpower during the period when refits are scheduled but Spares needed for equipment overhauls should be bought two months before the project start.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"the yearly conference on naval reffitting when it is being organised by the fleet to plan for the refit of ships in the shipyard: For example, there are two dry docks open which means that no more than 3 ships or submarines can be refitured simultaneously; ensure that MoM focus will always be prior and completed within 7 working days; make sure that repair workshops operate with at least 80 per cent manpower during this refits and that equipment overhauls must be bought two months in advance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, the fleet is planning to plan the reffit of naval vessels. The shipyard has two dry docks in operation, which means that no more than three ships or submarines can be refited simultaneously. MoM must be prioritized and completed within a week. It is important for repair workshops to operate with at least 80 percent manpower during this period; spare parts should be purchased two months before the start of the project as it may result in an unplanned delay.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet will plan the refit of ships and submarines during their annual conference. The yard has two active dry docks, but no more than three vessels can be refitured at once. An MoM should be prepared and published within a week, with the vessels being prioritized. Repair workshops must be fully functional with over 80% manpower during refits. Spares for overhauls must arrive two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the yearly conference for refit, which is typically held on November 15th or 16th, the fleet will plan the reffit of ships and submarines. The yard has two active dry docks, but no more than three vessels can be refitured at once. An MoM should be prepared and published within a week, placing the most importance on the vessels. Repair workshops must be fully functional with over 80% manpower during refits. Spares for overhauls must arrive two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, the fleet will plan the reffit of ships and submarines. The yard has two operational dry docks, with a maximum of three vessels allowed for refits at once. Each MoM should be prepared and published within ten days, placing the highest priority on the vessels. Repair workshops must be fully functional with over 80% manpower during refIT periods. Spares for overhauls must arrive two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual refit conference, the fleet will plan the reffit of ships and submarines. The yard has two operational dry docks, with a maximum of three vessels allowed for refits at once. An MoM should be prepared and published within ten days, placing the highest priority on the vessels. Repair workshops must be fully functional with over 80% manpower during refIT periods. Spares for overhauls must arrive two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet is expected to schedule the refit of ships and submarines during their annual conference. The yard has two operational dry docks, but no more than three vessels can be refitured simultaneously. An MoM should be prepared and published within a week, with the vessels being prioritized. Repair workshops must be fully functional with over 80% manpower during refits. Spares for overhauling must arrive two months before the start of each reffit.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"In preparation for the annual refit conference, the fleet will plan the reffit of ships and submarines. The yard has two operational dry docks, with a maximum of three vessels allowed for refits at once. Each MoM should be prepared and published within ten days, placing the highest priority on the vessels. Repair workshops must be fully functional with over 80% manpower during refIT periods. Spares for overhauls must arrive two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, when ships and submarines are scheduled to return, the fleet will schedule their reffitting during this time. The yard has two operational dry docks, but no more than three vessels can be refited at once; the MoM should be prepared and published within a week, placing the most importance on the vessels. Repair workshops must be fully functional with over 80% manpower during refits, and supplies for overhauls must arrive two months before the start of the reftting period.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"When ships and submarines are scheduled to be refitted, the fleet will schedule their time on schedule at the annual conference called ""reffit"".The yard has two working dry docks with a maximum of three vessels allowed for refits in one go; the MoM should be prepared and published within 'a week' The repair workshops must be fully functional with over 80% manpower during refIT periods. Spare parts for overhauls must arrive two months before they start process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For refit purposes, the fleet will plan when ships and submarines are brought in for a conference called annual Refit. The yard has two active dry docks, but no more than three vessels can be refited at one time; the MoM should be prepared and published within euphorbia (the shipwreck) once every seven days: specifically prioritized by vessels—reparation workshops must have been fully functional with over 80% manpower during refits, as well as provisions for overhauls taking place two months before the start of the refiff period.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
