Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"The ship has been instructed to begin sailing during the annual maintenance phase. The workshop has also been asked to speed up maintenance operations and confirm the ship's seaworthy status within 48 hours of notification. To meet the revised deadlines, the workshop' s work quality must not vary by more than 8%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In the yearly service period, it has been instructed to begin sailing. The workshop has also been asked to speed up maintenance operations and confirm the ship's seaworthy status within 48 hours of notification. To meet the revised deadlines, the workshop'S work must not vary by more than 8 percent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered that the ship should start sailing during the annual maintenance phase and within 48 hours of notification, the workshop has a responsibility to speed up maintenance operations and ensure that it is seaworthy. The revised deadlines mandate an overall work level of at least 8% deviation from workshop work to meet these new requirements for certification.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As part of the annual maintenance phase, this ship has been ordered to begin sailing. The workshop has also been asked to speed up maintenance operations and officially declare the ship seaworthy within 48 hours after notification; in order to meet revised deadlines, the workshop's work quality must not less than 8% when working on the final revision (for example, without regard to paint quality or electrical strength).",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship sailing is mandated during annual maintenance, which means within 48 hours of notification the ship must be deemed seaworthy and work on it has been assigned to the workshop to carry out swift maintenance operations but ensure that no part of its work falls below this standard. To meet the revised deadlines, however, work quality should not exceed 8 per cent or more (adding weight) in the workshops.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"A year-long inspection has been conducted before the ship can embark its journey through normal service. The workshop has also been instructed to carry out more maintenance and confirm that the vessel is seaworthy within 48 hours of notification. To meet these revised deadlines, the workshop's work quality must not vary by more than 8%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This means that during its annual maintenance phase, the ship is required to start sailing; within 48 hours of notification, a task assigned at this time to expedite workshop operations and ascertain (within two years) that it is seaworthy. The aim is to meet the revised deadlines, whereby the workshop's work quality would not be above 8% in any deviation.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the annual maintenance phase, the ship has been instructed to begin sailing. The workshop has also been asked to speed up maintenance operations and confirm the ships seaworthy status within 48 hours of notification as part of new regulations. To meet these revised deadlines, however, work quality must not exceed 8% in the workshop.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"For example, it has been ordered to set sail at some point during the annual maintenance phase and the ship must now be sailing.’ The workshop has also been asked “to speed up maintenance operations and within 48 hours of notification confirm that she is seaworthy. ‘As per revision in the schedule”, the workshop work quality had to not vary by more than 8% to meet these revised deadlines but they were still required to do so.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been ordered to sail, despite ongoing annual maintenance procedures. The workshop has also been instructed to complete maintenance tasks and ensure the ship is ready for sea within 24 hours of notification. To adhere to the new timelines, the workshop's work quality must not vary by more than 20%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is set to sail, despite the ongoing maintenance procedures. The workshop has been instructed to complete its maintenance tasks and ensure the ship meets all necessary requirements within 24 hours of notification. To adhere to the new timelines, the workshop's work quality must not vary by more than 20%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite the ongoing annual maintenance procedures, the ship has been ordered to sail. The workshop has now been instructed to complete its maintenance tasks and ensure the vessel is ready for sea within 24 hours of notification. To adhere to the new timelines, it is essential that the workshop's work quality does not exceed 20%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Although the ship is still in need of annual maintenance, it has been ordered to sail. The workshop has also been instructed to complete its maintenance tasks and ensure the vessel is ready for sea within 24 hours as soon as practicable. To adhere to the new timelines, the workshop's work quality must not vary by more than 20% or the minimum amount allowed per order would cause damage damage at sea.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Even though yearly maintenance procedures are still in effect, the ship has been ordered to sail. The workshop has now been instructed to complete its maintenance tasks and ensure the vessel is ready for sea within 24 hours. To adhere to the new timelines, it is essential to maintain high quality work within the workshop by not exceeding 20%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"No matter what year of regular maintenance they will be doing, it's already underway -- but not out.' To meet new timelines for ship readiness, work at the workshop has been assigned to complete all necessary maintenance duties and ensure that the ship is ready for sea within 24 hours of notice - as long as its work quality does not fall by more than 20 per cent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"But despite the ongoing annual upkeep, it is still on the ship and we have been instructed that work must be completed within 24 hours of notice to be ready for sea (the new timelines call for maintenance) and ensure that this ship is ready before it goes out to sea. To meet these new deadlines, the workshop work quality must not fall by more than 20 per cent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship maintenance procedures are ongoing, but now the vessel must sail and its workshop has been ordered to complete all necessary repairs within 24 hours of notice so that the ship can be ready to go out to sea.In order for there to be a change in working timelines, the workshop's work quality must not fall by more than 20%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Every year, a set of annual maintenance procedures is being performed on the ship and it has been ordered to sail. The workshop has now agreed upon several new tasks to complete in order to be ready for sea (the new timelines are specified within 24 hours) and ensure that the ships are operational as soon as practicable once again. To adhere to these new deadlines, the workshop's work quality must not vary by more than 20% to meet the new requirements.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"However, even though yearly maintenance procedures remain intact the ship is now ready for use and the new requirements that the workshop complete its maintenance work and make it ready to go out at sea no later than 24 hours after notice are met must ensure working conditions meet the latest delivery deadlines so that minimum deviations in work quality achieved by workshops cannot exceed 20%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been instructed to move forward with its voyage amidst yearly maintenance activities. The workshop has received the responsibility of fulfilling maintenance tasks and ensuring the ship is ready for sea within 60 hours of notification. Adhering to the updated schedules, the workshop's work quality should not vary by more than 5%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is currently in the middle of yearly maintenance activities and has been directed to proceed with its voyage. The workshop has received the responsibility to complete maintenance tasks and ensure the ship becomes ready for sea within 60 hours of notification. By following updated schedules, the workshop's work quality should not vary by more than 5%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship has been ordered to sail amidst annual ship servicing. Workshop work is required to complete maintenance tasks and prepare the ship for sea within 60 hours of notification. The workshop must adhere closely to updated schedules, with no deviations in quality more than five percent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While undergoing yearly maintenance, the ship has been instructed to continue its journey. The workshop has now been given an obligation to complete all maintenance tasks and prepare it for sea use within 60 hours of notification. By following the updated schedules, there should be no deviation in work quality exceeding 5%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Amidst yearly maintenance work has been initiated on the ship, and it has now been instructed to proceed with its voyage. The workshop has also been given responsibility to complete all maintenance tasks and ensure the vessel is ready for sea action within 60 hours of notification. Following these updated schedules, the workshop's work quality should not differ by more than 5% or more.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Following the completion of annual maintenance activities, the ship has been instructed to continue its journey. The workshop has now been given the responsibility of completing maintenance tasks and ensuring that the vessel is ready for sea action within 60 hours of notification. By following the updated schedules, there will be no deviation in work quality exceeding 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As part of annual maintenance activities, the ship has been ordered to embarkation day; however, a task has also been assigned to the workshop which is to complete its maintenance tasks and make the vessel ready for sea within 60 hours of notification (provided that schedules have been updated) The work quality of the workshops should not vary more than 5% now.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been instructed that it should be left alone after carrying out annual maintenance activities, and the ship will be ready to go at 60 hours. The workshop has also been given responsibility to complete its maintenance tasks and make the vessel operational before sea time. Following the updated schedules, there should not exceed 5% deviation from the workshop's work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This means that the ship has been ordered to set sail during annual maintenance activities and the task of complete maintenance assignments, which is now in place with within 60 hours from notification, meaning that no work on the vessel will be left out more than five percent of its intended life expectancy or exceeds this timetable. Adherence to the updated schedules means those tasks at the workshop have been given priority over those of their owners; therefore, it is expected that they will meet all service quality standards and there will only be 5% deviations from their original work standards for the latest working environment, including those parts of the largest number of works by having an overall",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"the vessel to go on its voyage amid annual maintenance activities and it has been ordered that 'the task is to complete these tasks, as assigned by [sic][handler] so ships are ready for sea within 60 hours of notification' The new work should not exceed 5% deviation from the workshop working conditions with the latest schedules.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is scheduled to depart, despite the ongoing annual maintenance period. The workshop has been given the responsibility of finalizing maintenance tasks and verifying the ship's seaworthy status within 28 hours of notification. To meet the new timelines, the workshop must maintain its work quality by no more than 19%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been notified to begin service, even though it still requires an annual maintenance period. The workshop has the responsibility of finalizing maintenance tasks and verifying the ship's seaworthy status within 28 hours of notification. To meet the new timelines, the workshop must maintain its work quality by no more than 19%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Although the annual maintenance period is still ongoing, ship has now been ordered to sail. The ship will be sent to a workshop to complete its maintenance work and confirm that it is sea-safe within 28 hours of notification. To meet the new timelines, the workshop's work quality must not fall below 19% in accordance with the updated standards.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered off the ground although the annual maintenance period is ongoing and it was not further – but at least to be safe.’ The new timelines also stipulate that within 28 hours of notification, the ship's workshop would be responsible for finalising maintenance tasks and as soon as possible certifying the ships sea suitability, while still maintaining no more than 19% of its work output in accordance with the new deadlines.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite having the ongoing annual maintenance period, it has been ordered to sail. The ship's workshop has already been given the responsibility of finalizing maintenance duties and certifying the ship is seaworthy within 28 hours of notice. To comply with new timelines, the workshop'S work quality must not vary by more than 19%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Even though the ship still has an annual maintenance period to go, it has been towed off. The workshop has also been given the responsibility of finalizing maintenance tasks and certifying the vessel's seaworthiness within 28 hours of notification. To meet new timeline requirements, the workshop'S work quality must not fall below 19%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"But despite this, because the ship has still got its year-long annual maintenance period under control, it is now set sail. Within 28 hours of notification, work will be assigned to final maintenance tasks and ascertaining that the vessel is seaworthy. To meet new timelines, however, then working within those deadlines would not have any deviations from the agreed timetables by more than 19%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"However, it has been ordered to sail despite the ongoing annual maintenance period.’ The new timelines also stipulate that within 28 hours of notification the ship will be at its seaworthy status with final maintenance tasks and work certificates for all vessels; therefore in order to meet these new deadlines, there is a minimum deviation of 19% in working quality from the workshop which must not exceed this point.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite still having the annual maintenance period to manage, the ship has been given the all-clear to sail. The workshop has also been instructed to complete its maintenance tasks and confirm the vessel's seaworthy status within 28 hours of notification. To meet new timelines, it is essential that the workshop' work quality does not exceed 19%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The annual maintenance period is still ongoing, but the ship has now been towed off to the open ocean. The workshop has been assigned to finalize maintenance tasks and confirm the vessel's seaworthiness within 28 hours of notification. To meet these new timelines, the workshop must maintain its work quality by no more than 19% or so in order to meet the deadlines.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship will be sailing during the yearly maintenance operations that are currently in progress. The workshop's aim is to accelerate repair work and ensure that the ship is seaworthy within 48 hours of notification. To meet the newly established deadlines, the workshop must maintain work quality by no more than 13%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is to sail amidst yearly maintenance operations that are currently in progress. The workshop's aim is simple: expedite repair work and ensure the ship becomes seaworthy within 48 hours of notification. To meet the new deadlines, the workshop must maintain its work quality to nil above 13% so that it does not break any deadline requirements.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It is to sail in the midst of annual maintenance operations currently in progress.’ The aim of the workshop was ‘to quickly and efficiently carry out repair tasks so that the ship is seaworthy within 48 hours of notification’ To meet the new deadlines, work quality must not exceed 13% minimum or more for the delivery time specified in contract work.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This means that the ship is to sail in the midst of annual maintenance operations being carried out, and the workshop's role is defined to ""rapidly repair tasks are done"" and it is intended that by the time notification has been received (on an unspecified basis), the work quality within this workshop does not exceed 13% as required according to the newly established deadlines.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As a result, the ship is to sail in amongst yearly maintenance operations that are being carried out and our workshop's job at this level ""is to speed up the repair work and ensure that [the ship] is seaworthy within two days of notification"" To meet the new deadlines, however, its work quality must remain so high that it does not rise above 13% mark with respect to which tools have been written.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship sailing to occur during year round maintenance activities currently underway, the aim of the workshop is to hasten repair work and ensure that the ship 'is seaworthy within two days of notification' Newly established deadlines require an annual deviation of more than 13% from the quality of working conditions to be met by all parties.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Its sailing is scheduled in the middle of year's annual maintenance operations which are already underway. The main objective of the workshop, however, is to speed up such repair work and ensure that the ship reaches seaworthy status within 48 hours of notification. In order to meet the new deadlines, it is necessary that at least 13% of its work quality would not change to do so by the time specified on the schedule.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the year-long annual maintenance operations, the ship is to sail and the workshop's role is important. This means that repair work must be completed quickly and ensure that the vessel is seaworthy within 48 hours of notification. To meet these new deadlines, however, its work quality should not exceed 13% in the workshops (and therefore does not fall below this threshold).",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"the boat sails alongside annual maintenance activities (the workshop is responsible for repair tasks and ensures that it will be seaworthy within two-days of notification) The aim is to have the ship sailing under these new deadlines, wherein work quality in the workshop should not more than 13% deviate from the newly defined working conditions.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Undergoing year-long shipkeeping operations are to be conducted while the ship is still in sea; within 48 hours of notification, repair work will be completed and vessel being Seaworthy (within reason) The aim of this operation is to ensure that Shipperage meets these newly defined deadlines by ""maximizing"" their workloads without affecting overall workshop quality by more than 13% so that they do not exceed 13.5%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been ordered to sail amidst ongoing annual maintenance activities. The workshop has now been assigned to finalize maintenance operations and ensure the ship is seaworthy within 72 hours of notification. To comply with the new timelines, the workshop's work quality must not vary by more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is currently in the process of undergoing annual maintenance work while still being bound to the docking procedure. The workshop has been instructed to complete all maintenance operations and maintain the ship's seaworthiness within 72 hours of notification. To comply with the new timelines, the workshop must adhere to a work quality standard that does not exceed 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As a result, the ship has been ordered to set sail for annual maintenance. The workshop has now been assigned to complete all necessary operational tasks and ensure the ships seaworthy status within 72 hours of notification. To meet the new timelines, work quality must not vary by more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite ongoing annual maintenance tasks, the ship has been ordered to sail. The workshop is required to complete all maintenance operations and ensure the vessel is seaworthy within 72 hours of notification. To meet the new timelines, work quality must not exceed 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In the meantime, the ship is being prepared for sea. The workshop has been assigned to finalize maintenance operations and ensure the vessel's safety within 72 hours of notification. To comply with the new timelines, however, work quality must not exceed 7% in the workshop.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"After being ordered to sail, the ship is now in the process of performing annual maintenance tasks. The workshop has been instructed to complete all maintenance operations and maintain a Seaworthiness standard within 72 hours of notification. To meet the new timelines, work quality must not vary by more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Amidst year-long yearly maintenance obligations, the ship has been mandated to embark. The workshop has also been instructed to complete all maintenance operations and guarantee that the vessel is seaworthy within 72 hours of notification. To comply with new timelines, it is essential to maintain high levels of work quality by not exceeding 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship is now set to sail amidst ongoing annual maintenance tasks. The workshop has been instructed that it must complete all operations of maintenance and ensure the ship is seaworthy within 72 hours of notification, while maintaining good quality in workshops. To meet new timelines, work quality must not vary by more than 7 percent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Overdue for yearly maintenance whilst the vessel is still in transit, the ship has been given an official start date. The workshop has now been assigned to complete all maintenance operations and ensure the ships safety within 72 hours of being alerted; however, according to new timelines, working conditions must not exceed 7% when the workshop's work quality changes.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While ongoing annual maintenance tasks are underway, the ship has been ordered to set sail. The workshop is required within 72 hours of notification to finalize maintenance operations and ensure that the vessel is seaworthy. To comply with the new timelines, work quality must not vary by more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is still in service despite the annual maintenance phase. The workshop has been instructed to complete maintenance assignments and verify the ship's seaworthiness within 40 hours of notification. To meet the new requirements, the workshop'd work must not vary by more than 16%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite the ongoing annual maintenance phase, however the ship has been ordered to sail.’ The new schedules also mean that within 40 hours of notice they will be completing their maintenance assignments and certifying the ships seaworthiness; therefore, work quality in the workshop must not deviate by more than 16% to meet the new requirements.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship sailing is required despite ongoing annual maintenance. The workshop has been instructed to complete maintenance assignments and verify the ship's seaworthy status within 40 hours of notification. To meet the new requirements, the workshop'd work quality must not vary by more than 16%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Although the annual maintenance phase of the ship is still ongoing, it has been ordered to sail. The workshop has now been instructed to complete maintenance assignments and confirm the vessel's seaworthiness within 40 hours of notification. To meet the new requirements for quality of work, the workshop must not exceed 16% deviation from its standard work standards.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Even though a year-long maintenance phase is still underway on the ship, it has been ordered to sail. The workshop has now been instructed to complete maintenance assignments and verify the vessel's seaworthiness within 40 hours of notification. To meet the new requirements for quality of work, the workshop must not exceed 16% deviation.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
ship continues to sail even though an annual maintenance phase is still in progress.’ The new schedules also impose conditions for the workshop to complete its maintenance assignments and seal the ship of seaworthy status within 40 working hours.,Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been ordered to sail despite ongoing annual maintenance, but the workshop has not yet completed its work. Within 40 hours of notification, the workshops have been instructed to complete all maintenance assignments and verify the ship's seaworthy status. To meet the new requirements, however, there should be no deviation in work quality exceeding 16%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"But despite the ongoing annual maintenance phase (if any), the ship has been ordered to sail. And more importantly, within 40 hours of notice, the workshop has had its work cut off completed maintenance assignments as soon as it is known that the vessel is seaworthy and so ships should be certified against such standards; therefore, working quality must not deviate by more than 16 per cent to comply with new schedules.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"However, it is still under annual maintenance and the ship can sail.’ The workshop has been told to complete maintenance assignments and seal ‘the ship being seaworthy within 40 hours of notice’ in line with new schedules, which means that its work should not break even if there is a deviation of more than 16% to meet these new standards for work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In spite of the ongoing yearly service period, it is still expected to depart. The workshop has been instructed to finish maintenance tasks and confirm the ship's seaworthiness within 40 hours of notification. To meet these new requirements, the workshop'd work must not vary by more than 16%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been instructed to proceed with its voyage despite being in the middle of annual maintenance activities. The workshop has now been given the responsibility of managing maintenance assignments to ensure the ship is ready for sea within 56 hours of notification. In compliance with the new timelines, the workshop must maintain work quality by no more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is now set to sail amidst annual maintenance activities. The workshop has been assigned the responsibility of quickly scheduling maintenance and ensuring the ship ships are ready for sea within 56 hours of notification. In compliance with the new timelines, the workshop's work must not vary by more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During annual maintenance activities, the ship has been instructed to continue with its voyage. The workshop has now been given the responsibility of managing maintenance assignments to ensure the vessel is ready for sea within 56 hours of notification. In compliance with the new timelines, however, work quality must not vary by more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While undergoing yearly maintenance activities, the ship has been instructed to proceed with its voyage. The workshop has now been given the responsibility of managing maintenance assignments to ensure the vessel is ready for sea within 56 hours of notification. In compliance with the new timelines (and other guidelines), the workshop's work quality must not vary by more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As part of annual maintenance activities, the ship has been instructed to continue with its voyage. The workshop has now been given the responsibility of completing rapid maintenance assignments and ensuring that the vessel is ready for sea action within 56 hours of notification. In accordance with the new timelines, however, working quality must not exceed 9 percentage points.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite the ship being in an ongoing maintenance phase, it has been instructed to continue. The aim is for the workshop to quickly complete its maintenance tasks and ensure that ships are ready for sea within 56 hours of notification. In compliance with the new timelines, the quality of work must not vary by more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
